timestamp,avg_reward,total_loss,node_loss,link_loss,cand_loss
1777452263.568415,0.479811,-4.828642,-0.151541,-0.559545,-4.117556
1777452269.338149,0.543405,-10.265900,-0.318317,-1.105052,-8.842531
1777452276.730975,0.553475,-17.514605,-0.545611,-2.025021,-14.943972
1777452283.9182699,0.522573,-10.159047,-0.328588,-1.230744,-8.599715
1777452289.244124,0.542268,-8.522793,-0.265702,-0.759033,-7.498057
1777452293.40206,0.552667,-10.252180,-0.319837,-0.856045,-9.076299
1777452300.322937,0.546390,-10.853542,-0.345625,-1.348517,-9.159401
1777452305.663689,0.524062,-5.816377,-0.186450,-0.638045,-4.991882
1777452311.596595,0.527546,-9.712301,-0.298213,-1.079529,-8.334558
1777452318.5487869,0.532173,-12.570230,-0.394726,-1.291988,-10.883515
1777452326.3665762,0.493454,-8.504046,-0.263209,-0.904171,-7.336667
1777452330.848292,0.574499,-11.978424,-0.359480,-1.227593,-10.391351
1777452335.415047,0.586178,-8.621870,-0.261853,-0.758769,-7.601248
1777452340.951741,0.565894,-13.622588,-0.408672,-1.299940,-11.913977
1777452347.1490529,0.524836,-6.278018,-0.203197,-0.760234,-5.314586
1777452355.245872,0.479889,-8.367486,-0.269508,-1.097510,-7.000469
1777452361.702178,0.530811,-9.088531,-0.275156,-0.976361,-7.837014
1777452367.718313,0.542992,-10.897867,-0.347701,-1.225442,-9.324724
1777452373.319254,0.549216,-12.224840,-0.372202,-1.259935,-10.592703
1777452379.745259,0.548485,-16.834202,-0.518489,-1.923500,-14.392214
1777452384.457716,0.541227,-4.912026,-0.153025,-0.502217,-4.256784
1777452392.537101,0.492757,-12.316955,-0.383692,-1.487435,-10.445827
1777452399.736725,0.535931,-12.511807,-0.385415,-1.417907,-10.708485
1777452407.930563,0.519180,-12.459382,-0.394837,-1.460412,-10.604133
1777452414.600297,0.524844,-8.725151,-0.260444,-0.975580,-7.489128
1777452421.9932082,0.571940,-16.331686,-0.505297,-1.703514,-14.122875
1777452430.3026319,0.521559,-12.176601,-0.377033,-1.375897,-10.423672
1777452439.3682518,0.509067,-10.724210,-0.328580,-1.129924,-9.265706
1777452444.936196,0.579555,-13.195584,-0.395378,-1.335919,-11.464288
1777452451.797809,0.489805,-6.962798,-0.214406,-0.926469,-5.821924
1777452458.410474,0.559542,-13.245507,-0.403967,-1.502330,-11.339211
1777452464.729478,0.514091,-10.314577,-0.332181,-1.100429,-8.881967
1777452472.198347,0.542977,-13.679646,-0.429035,-1.599200,-11.651411
1777452478.624017,0.546791,-10.252571,-0.318434,-0.943251,-8.990887
1777452485.213135,0.573480,-18.114531,-0.558408,-1.851490,-15.704633
1777452490.1960871,0.600783,-9.849652,-0.298704,-0.816239,-8.734710
1777452496.18683,0.589747,-13.580954,-0.400083,-1.419392,-11.761478
1777452502.862658,0.511060,-4.539468,-0.136313,-0.469619,-3.933536
1777452506.268128,0.585305,-10.531885,-0.312815,-0.917903,-9.301167
1777452511.531988,0.544815,-9.208727,-0.284872,-0.875129,-8.048726
1777452518.0479639,0.507983,-9.063289,-0.287411,-0.948027,-7.827851
1777452522.594194,0.556668,-6.116011,-0.180933,-0.591749,-5.343328
1777452527.5508192,0.531398,-5.252786,-0.176027,-0.712523,-4.364236
1777452534.443648,0.544195,-12.198990,-0.397521,-1.307495,-10.493975
1777452539.4305549,0.565979,-14.119173,-0.444457,-1.544351,-12.130366
1777452544.718668,0.567090,-6.542736,-0.199041,-0.528416,-5.815279
1777452550.164371,0.533366,-7.000939,-0.215592,-0.751012,-6.034335
1777452558.60182,0.513098,-6.661038,-0.218877,-0.896169,-5.545993
1777452563.716129,0.563584,-4.891320,-0.152683,-0.555638,-4.183000
1777452570.388018,0.559406,-13.666215,-0.416720,-1.288983,-11.960512
1777452580.326834,0.469807,-8.133007,-0.266135,-1.077866,-6.789005
1777452586.653009,0.511074,-6.145288,-0.197754,-0.758508,-5.189025
1777452593.2847202,0.515964,-10.142408,-0.323997,-1.108339,-8.710073
1777452597.328423,0.586571,-11.258236,-0.357413,-1.088156,-9.812667
1777452603.53161,0.540734,-10.328264,-0.326222,-1.079119,-8.922923
1777452609.983992,0.558052,-9.609046,-0.295044,-0.954232,-8.359770
1777452617.265567,0.521144,-10.671910,-0.331453,-1.173005,-9.167452
1777452626.8100102,0.514607,-7.805070,-0.238809,-0.971065,-6.595197
1777452634.588141,0.497661,-8.278607,-0.257858,-1.140771,-6.879979
1777452641.97215,0.492032,-10.031669,-0.311147,-1.145246,-8.575275
1777452646.111862,0.598536,-6.462831,-0.188695,-0.594162,-5.679974
1777452653.9552379,0.509751,-11.132093,-0.346141,-1.118409,-9.667543
1777452662.4271019,0.493490,-13.883356,-0.431806,-1.543474,-11.908076
1777452673.617573,0.465008,-10.996125,-0.331004,-1.193366,-9.471756
1777452679.5477571,0.568279,-13.878591,-0.418052,-1.381314,-12.079225
1777452685.935067,0.515688,-9.200654,-0.281539,-0.884725,-8.034390
1777452694.054071,0.498982,-8.815485,-0.270594,-0.899135,-7.645756
1777452700.7453299,0.544566,-11.231119,-0.346243,-1.214608,-9.670268
1777452706.753956,0.544072,-10.134530,-0.303714,-0.919053,-8.911764
1777452714.3410602,0.497718,-8.181296,-0.265231,-1.030236,-6.885829
1777452721.5240262,0.520718,-12.606392,-0.397663,-1.464600,-10.744129
1777452728.970686,0.537272,-13.404652,-0.425058,-1.392539,-11.587054
1777452733.736285,0.530261,-6.156717,-0.190667,-0.559681,-5.406368
1777452739.529962,0.566007,-6.055997,-0.182018,-0.556684,-5.317294
1777452745.844416,0.521534,-7.751287,-0.242367,-0.888239,-6.620682
1777452752.523422,0.550733,-8.015493,-0.244815,-0.743212,-7.027466
1777452760.436927,0.509372,-7.330987,-0.236340,-0.864244,-6.230402
1777452767.246528,0.526995,-8.286514,-0.263448,-0.774829,-7.248238
1777452773.490935,0.508218,-7.735405,-0.245472,-0.847312,-6.642621
1777452783.8750389,0.495395,-11.076184,-0.351197,-1.489363,-9.235624
1777452789.735563,0.545484,-7.173983,-0.213249,-0.566029,-6.394705
1777452797.269094,0.537120,-4.100512,-0.125152,-0.515208,-3.460151
1777452805.2344398,0.520102,-10.149784,-0.325286,-1.232667,-8.591831
1777452814.006485,0.486044,-8.577175,-0.270334,-0.950283,-7.356559
1777452823.7157109,0.482934,-11.569052,-0.362994,-1.385926,-9.820131
1777452832.926343,0.491473,-4.845868,-0.148987,-0.574447,-4.122434
1777452838.285076,0.600237,-10.918842,-0.329390,-1.178888,-9.410564
1777452845.972028,0.524719,-7.429843,-0.230541,-0.709902,-6.489400
1777452853.031219,0.512443,-7.520183,-0.228563,-0.790280,-6.501340
1777452860.56805,0.499724,-4.793225,-0.147532,-0.419914,-4.225780
1777452867.314965,0.516875,-9.843231,-0.304272,-1.021450,-8.517509
1777452873.512456,0.524659,-6.247212,-0.205904,-0.800775,-5.240533
1777452886.600024,0.396002,-2.918632,-0.108524,-0.528270,-2.281837
1777452900.75951,0.412188,-5.976883,-0.274826,-1.263693,-4.438364
1777452910.864814,0.464155,-9.605326,-0.392125,-2.264042,-6.949159
1777452920.964118,0.461545,-14.365679,-0.587533,-2.812311,-10.965836
1777452929.0336268,0.467634,-5.344686,-0.196247,-1.211573,-3.936866
1777452938.3820748,0.458532,-9.999617,-0.403486,-1.933964,-7.662167
1777452946.210346,0.513918,-14.262491,-0.587599,-2.949872,-10.725019
1777452957.1258628,0.401770,-5.789291,-0.234738,-1.069528,-4.485025
1777452965.5806432,0.465555,-4.698167,-0.209301,-1.056102,-3.432764
1777452974.64008,0.423459,-4.756780,-0.214030,-0.953348,-3.589402
1777452985.851702,0.421232,-7.217506,-0.339321,-1.762604,-5.115582
1777452994.957056,0.458163,-6.319326,-0.293020,-1.323371,-4.702936
1777453003.760671,0.446545,-4.933847,-0.244925,-1.252686,-3.436236
1777453013.510537,0.423609,-8.303196,-0.362455,-1.661990,-6.278750
1777453024.0441449,0.407218,-4.834445,-0.360234,-1.507859,-2.966351
1777453032.264259,0.371077,-0.548067,-0.052034,-0.188182,-0.307851
1777453040.226657,0.222140,-2.384485,-0.603245,-4.560922,2.779682
1777453051.207242,0.077820,3.671375,-0.210133,-0.768054,4.649562
1777453065.073401,0.231485,24.487276,0.871221,4.523466,19.092588
1777453071.800705,0.429550,-3.960648,-0.217724,-0.786937,-2.955986
1777453080.407118,0.404310,-2.707667,-0.183925,-0.721124,-1.802617
1777453088.8980951,0.400205,-2.564097,-0.147007,-0.744139,-1.672951
1777453096.057944,0.392999,-0.957764,-0.078722,-0.391824,-0.487218
1777453104.337709,0.223716,7.219972,0.044885,-0.087684,7.262771
1777453112.301646,0.432902,-2.315567,-0.199810,-1.002965,-1.112792
1777453123.4858298,0.405009,-2.056500,-0.181763,-0.682854,-1.191882
1777453134.754797,0.396261,-3.886753,-0.387043,-1.517485,-1.982225
1777453140.665031,-0.049037,2.261903,-0.783229,-2.945550,5.990682
1777453145.193732,-0.450455,14.265628,-0.217673,-1.642236,16.125536
1777453150.182335,-0.292911,-9.231150,-1.370143,-7.836273,-0.024734
1777453154.192961,0.026748,-5.282255,-1.419080,-4.942774,1.079599
1777453165.6106932,0.099470,8.565865,-0.473697,-4.290339,13.329900
1777453169.5269399,-0.275556,19.798185,-0.733274,-2.018292,22.549751
1777453177.4124649,0.144488,11.666718,0.171924,1.103247,10.391547
1777453180.181011,-0.311881,-22.055889,-1.786609,-8.619910,-11.649370
1777453184.6581728,-0.322491,-11.393578,-0.770116,-3.258643,-7.364820
1777453194.371336,-0.024134,-11.788567,-1.039217,-6.472055,-4.277294
1777453202.253901,-0.300859,24.279448,-0.144411,-0.926761,25.350620
1777453209.013828,-0.136641,13.155129,-0.476373,-1.855213,15.486715
1777453216.462411,0.292438,-11.456360,-1.038320,-4.804142,-5.613898
1777453226.947047,0.391566,-4.669925,-0.232389,-1.085089,-3.352447
1777453235.1156218,0.419381,-0.996287,-0.078032,-0.282137,-0.636118
1777453245.795767,0.414721,-2.153098,-0.152646,-0.769375,-1.231077
1777453258.591003,0.393410,-5.512166,-0.256147,-1.120616,-4.135403
1777453271.1502762,0.389272,-2.160287,-0.098119,-0.639599,-1.422569
1777453279.470078,0.414558,-0.926602,-0.047785,-0.220370,-0.658448
1777453287.6495821,0.462189,-6.558723,-0.297596,-1.584105,-4.677022
1777453296.694407,0.411724,-3.143582,-0.174473,-0.650942,-2.318167
1777453303.827174,0.439134,-5.953259,-0.254139,-0.916698,-4.782422
1777453316.7692008,0.385542,-3.541324,-0.165649,-0.802639,-2.573036
1777453329.612254,0.376158,-5.197994,-0.234028,-0.985438,-3.978528
1777453342.598688,0.383273,-2.397442,-0.125319,-0.703424,-1.568698
1777453353.418968,0.402845,-2.713204,-0.218306,-0.805423,-1.689475
1777453366.04546,0.415108,-2.958665,-0.183497,-1.049329,-1.725839
1777453377.1143832,0.412962,-4.469409,-0.260379,-1.177871,-3.031159
1777453391.1612291,0.448925,-13.243307,-0.579490,-2.762057,-9.901761
1777453406.5865338,0.392233,-7.893675,-0.397238,-2.286852,-5.209586
1777453419.1926389,0.430202,-10.624480,-0.568150,-2.564902,-7.491428
1777453431.4985862,0.364951,-1.949585,-0.152223,-0.716949,-1.080413
1777453438.3594759,-0.147677,0.407085,-0.108179,1.370703,-0.855439
1777453446.9234838,0.286647,-2.637450,-0.528533,-3.369264,1.260347
1777453458.714921,0.398299,-1.938897,-0.137485,-0.669368,-1.132045
1777453466.774721,0.083194,15.632468,-0.035371,1.119970,14.547870
1777453473.7295759,-0.024054,-26.526817,-1.856329,-5.961673,-18.708815
1777453485.6836522,0.288157,5.586634,0.129003,1.012510,4.445121
1777453494.300021,-0.010538,-0.624563,-0.648547,-3.406026,3.430009
1777453504.829921,0.405472,-3.899703,-0.285266,-1.363697,-2.250740
1777453517.2280838,0.399726,-5.907161,-0.286659,-1.352534,-4.267967
1777453527.050208,0.284412,1.946465,-0.124003,0.000247,2.070221
1777453539.2043772,0.371275,-2.732427,-0.131552,-0.823552,-1.777323
1777453548.857878,0.415211,-2.121346,-0.175699,-0.872018,-1.073629
1777453558.2853608,0.441464,-7.674411,-0.415736,-1.742208,-5.516467
1777453566.3876119,0.417230,-1.359598,-0.108488,-0.525059,-0.726051
1777453575.722187,0.459373,-7.052722,-0.352587,-1.398434,-5.301701
1777453586.71986,0.409415,-3.595546,-0.187668,-0.977598,-2.430281
1777453597.2867022,0.445028,-9.927298,-0.510853,-2.162967,-7.253478
1777453604.8984268,0.437852,-3.560946,-0.166402,-0.611616,-2.782929
1777453620.590796,0.410995,-9.284664,-0.474521,-2.137232,-6.672911
1777453627.142741,0.433592,-2.433060,-0.202013,-0.783119,-1.447927
1777453641.4692202,0.235545,2.515257,-0.027310,0.557734,1.984833
1777453653.471668,0.419572,-4.770722,-0.302929,-1.300490,-3.167303
1777453665.913425,0.394949,-1.091802,-0.148643,-0.743780,-0.199378
1777453673.645153,0.128468,17.597647,0.142486,0.177689,17.277472
1777453681.358618,-0.181109,1.638517,-0.654482,-3.399004,5.692003
1777453688.802311,-0.024335,-4.857625,-0.557597,-1.797583,-2.502445
1777453696.944323,0.444402,-1.130184,-0.145593,-0.519193,-0.465399
1777453707.66894,0.410673,-2.555970,-0.101013,-0.555246,-1.899710
1777453721.811518,0.346520,-2.117659,-0.099730,-0.453089,-1.564840
1777453732.661973,0.377388,-1.666030,-0.067571,-0.360706,-1.237754
1777453742.921557,0.393592,-0.828085,-0.101487,-0.601742,-0.124856
1777453749.444503,-0.011819,-6.371735,-0.755495,-5.080533,-0.535707
1777453756.7850392,0.298658,5.620958,0.232839,0.859930,4.528189
1777453773.9997408,0.415320,-7.686917,-0.489753,-2.638202,-4.558962
1777453786.785088,0.412866,-3.110461,-0.183095,-0.841630,-2.085737
1777453797.6004522,0.391155,-2.319544,-0.207065,-0.966269,-1.146210
1777453807.972718,0.423163,-6.046895,-0.281580,-1.466971,-4.298345
1777453819.913655,0.431315,-10.918516,-0.488459,-2.533452,-7.896605
1777453832.499317,0.386793,-3.342436,-0.214889,-0.975580,-2.151967
1777453842.1500428,0.439422,-6.706294,-0.413380,-1.602199,-4.690716
1777453853.964003,0.082511,10.375336,0.043668,1.470883,8.860785
1777453861.0889752,0.245249,3.225770,-0.418886,-0.863382,4.508038
1777453870.157975,0.285920,15.863507,0.369606,1.172953,14.320949
1777453881.947291,0.382906,0.178262,-0.022995,-0.273702,0.474959
1777453890.4435909,0.452745,-6.190269,-0.367018,-1.500138,-4.323112
1777453897.3225741,0.113208,-13.316191,-1.150207,-8.026175,-4.139809
1777453903.9922628,0.264143,-9.511433,-0.765337,-2.970044,-5.776052
1777453912.232966,0.082519,-21.186544,-1.626845,-7.881334,-11.678366
1777453918.567331,-0.300633,25.753277,0.048108,0.028301,25.676868
1777453924.766516,-0.468312,-2.267809,-0.157131,0.282751,-2.393429
1777453933.330148,0.284756,-22.067165,-0.930142,-4.339713,-16.797312
1777453948.866128,0.388716,-2.022443,-0.178045,-0.767030,-1.077369
1777453956.3128488,0.115822,-4.513416,-0.430787,-2.823189,-1.259440
1777453968.236521,0.283713,-3.136526,-0.375345,-1.671818,-1.089363
1777453979.177877,0.292451,-5.329340,-1.301551,-7.162697,3.134907
1777453991.733643,0.383050,-2.927345,-0.182649,-1.010445,-1.734251
1777454002.033071,0.098887,4.368754,-0.140237,-2.314762,6.823753
1777454009.688098,-0.181193,30.774349,1.037506,6.342536,23.394306
1777454014.773393,-0.277820,-1.471023,-0.316523,-3.668671,2.514171
1777454025.1613472,0.296802,9.438064,0.353394,1.751520,7.333150
1777454036.026964,0.102621,-7.792467,-0.374018,-3.936636,-3.481812
1777454045.39187,0.466432,-7.297326,-0.375100,-1.969071,-4.953155
1777454061.6641111,0.349158,-1.932688,-0.128506,-0.647564,-1.156618
1777454071.484533,0.223250,3.246087,-0.100978,0.798322,2.548743
1777454081.640491,0.122458,5.021908,0.040449,-0.425891,5.407350
1777454086.599948,-0.431513,9.709571,0.138375,2.285477,7.285719
1777454097.5887098,0.408468,-3.590623,-0.226542,-0.951000,-2.413082
1777454105.94502,0.413209,-4.052564,-0.192458,-0.746763,-3.113343
1777454115.835029,0.422947,-3.505770,-0.289615,-1.228928,-1.987227
1777454128.816926,0.392758,-5.070511,-0.220549,-1.073782,-3.776181
1777454138.8359559,0.388767,-1.385459,-0.097429,-0.447799,-0.840231
1777454145.548447,0.081605,-5.313640,-1.156342,-6.972280,2.814982
1777454153.512745,-0.317179,8.388753,0.207759,1.348482,6.832513
1777454166.756979,0.099215,25.317314,0.821562,5.556790,18.938961
1777454177.195594,0.132536,2.449542,-0.634905,-5.504386,8.588832
1777454188.286898,0.085830,22.116961,0.498715,1.879251,19.738995
1777454195.19112,0.305688,-11.697893,-0.781168,-5.014272,-5.902454
1777454210.285713,0.375658,-1.912643,-0.151830,-0.653731,-1.107082
1777454218.9447198,0.433824,-2.160818,-0.197870,-0.758546,-1.204401
1777454233.44505,0.369331,-2.030257,-0.080197,-0.358865,-1.591195
1777454251.53725,0.368923,-2.639615,-0.123930,-0.612543,-1.903143
1777454263.912639,0.393018,-6.656849,-0.342380,-1.420612,-4.893857
1777454274.822921,0.421212,-6.981631,-0.379607,-1.670553,-4.931470
1777454282.604736,0.395143,-1.529168,-0.074691,-0.277318,-1.177159
1777454293.466141,0.398552,-4.187802,-0.193397,-0.642437,-3.351968
1777454304.04203,0.409246,-6.987906,-0.326947,-1.566928,-5.094031
1777454312.223957,0.446090,-5.037188,-0.375471,-1.318811,-3.342906
1777454326.048362,0.211655,-6.468916,-0.480935,-2.189537,-3.798444
1777454333.720722,-0.046153,11.255170,0.095755,0.300624,10.858790
1777454340.667254,0.267993,-11.502471,-1.031891,-3.921965,-6.548615
1777454349.3149922,0.458586,-7.072345,-0.315310,-1.315372,-5.441663
1777454358.6216938,0.380235,-1.340668,-0.035809,-0.179373,-1.125485
1777454369.737663,0.391053,-3.175901,-0.148441,-0.711379,-2.316081
1777454379.79337,0.416552,-1.816552,-0.232327,-1.183797,-0.400427
1777454391.542251,0.076103,25.938181,0.590080,3.797147,21.550955
1777454396.248703,0.037530,10.139426,-0.604846,-1.345751,12.090022
1777454408.464679,0.430755,-3.311664,-0.155780,-0.992067,-2.163817
1777454416.30632,0.430580,-1.374732,-0.075253,-0.326769,-0.972710
1777454425.166579,0.479938,-7.274682,-0.406444,-1.807652,-5.060586
1777454435.378873,0.409122,-4.150170,-0.269784,-1.128077,-2.752308
1777454445.740521,0.259947,-5.682563,-0.647893,-2.109906,-2.924764
1777454454.566119,0.430752,-2.402480,-0.132811,-0.511684,-1.757986
1777454468.4971058,0.382242,-3.517650,-0.201660,-1.400444,-1.915546
1777454477.094784,0.101027,-20.396826,-1.141780,-3.635246,-15.619800
1777454487.462542,0.422036,-3.905602,-0.184983,-0.907214,-2.813405
1777454499.186372,0.386017,-2.908203,-0.134883,-0.547244,-2.226076
1777454508.667198,0.448402,-5.099836,-0.190262,-0.959255,-3.950320
1777454516.9283671,0.448335,-8.926678,-0.388670,-1.753217,-6.784791
1777454524.716676,0.420912,-3.974942,-0.170686,-0.698013,-3.106244
1777454535.790585,0.398250,-4.732227,-0.229707,-1.141212,-3.361308
1777454545.480829,0.389944,-1.205734,-0.060027,-0.278536,-0.867171
1777454557.238991,0.395298,-4.716704,-0.181301,-0.877912,-3.657490
1777454573.045842,0.392270,-8.546503,-0.443284,-2.310930,-5.792289
1777454587.450251,0.390341,-3.565908,-0.202413,-0.988829,-2.374666
1777454602.566375,0.409393,-2.961178,-0.167629,-0.783821,-2.009727
1777454627.6296692,0.412139,-2.261359,-0.132386,-0.879417,-1.249557
1777454664.311478,0.403043,-2.246231,-0.107592,-0.685914,-1.452725
1777454683.537915,0.400214,-5.926626,-0.290681,-1.345104,-4.290841
1777454696.28477,0.413798,-2.232175,-0.149628,-0.591016,-1.491531
1777454716.754534,0.383469,-3.795276,-0.199326,-0.894779,-2.701171
1777454729.42865,0.416767,-7.122702,-0.362773,-1.580816,-5.179113
1777454739.9241111,0.426980,-3.504005,-0.198425,-0.827739,-2.477841
1777454750.1680799,0.447294,-7.216119,-0.372571,-1.595586,-5.247962
1777454764.417451,0.365900,-5.313057,-0.256129,-1.100206,-3.956722
1777454776.128629,0.379463,0.196071,-0.043068,-0.122742,0.361881
1777454790.0488908,0.241160,9.818122,0.307326,1.712079,7.798717
1777454802.491054,0.410565,-1.841810,-0.117066,-0.535122,-1.189622
1777454815.236804,0.409026,-1.392915,-0.073629,-0.390424,-0.928862
1777454826.0242078,0.407865,-1.823841,-0.131857,-0.429036,-1.262949
1777454836.189728,0.466442,-8.237355,-0.470320,-2.283324,-5.483711
1777454842.608858,0.463933,-2.498330,-0.145688,-0.461654,-1.890988
1777454854.106019,0.461476,-10.427619,-0.496769,-2.631654,-7.299195
1777454862.9618309,0.416010,-3.405429,-0.178097,-0.850318,-2.377013
1777454872.680128,0.406485,-5.345315,-0.283274,-1.105417,-3.956625
1777454891.868271,0.357696,-0.530852,-0.023407,-0.041637,-0.465808
1777454903.271795,0.233302,-16.903776,-0.942741,-4.809218,-11.151817
1777454913.151851,0.242763,-3.124627,-0.524521,-3.895364,1.295258
1777454921.139421,0.400488,-0.917035,-0.045169,-0.136553,-0.735313
1777454930.459952,0.257153,6.439672,-0.311326,-0.065863,6.816861
1777454945.049263,0.386347,-2.763792,-0.260969,-1.076069,-1.426753
1777454956.038058,0.419906,-5.456462,-0.284686,-1.254969,-3.916807
1777454967.223457,0.439434,-4.547449,-0.262363,-1.133781,-3.151305
1777454980.149131,0.371425,-1.828000,-0.133578,-0.545991,-1.148431
1777454991.948164,0.441453,-3.994629,-0.218370,-0.905665,-2.870594
1777455007.073353,0.427778,-2.848530,-0.147273,-0.686353,-2.014904
1777455016.0695,0.413699,-1.897887,-0.101107,-0.406645,-1.390135
1777455026.498533,0.439093,-4.973829,-0.284029,-1.058847,-3.630952
1777455039.671718,0.371012,-2.231708,-0.128388,-0.678968,-1.424351
1777455053.679647,0.435239,-7.627356,-0.378625,-1.502950,-5.745781
1777455064.7551308,0.428121,-5.386938,-0.259083,-1.424318,-3.703536
1777455074.91605,0.426969,-7.152886,-0.379180,-1.454829,-5.318877
1777455088.2936242,0.386742,-3.468551,-0.176116,-0.917641,-2.374793
1777455099.442528,0.419799,-3.300166,-0.145056,-0.721178,-2.433933
1777455111.332907,0.403663,-1.860958,-0.070201,-0.307595,-1.483163
1777455121.608659,0.377618,-1.549736,-0.080441,-0.462296,-1.006998
1777455132.593596,0.422862,-5.684533,-0.293340,-1.487342,-3.903851
1777455145.154952,0.429846,-5.830744,-0.279056,-1.289286,-4.262403
1777455155.471481,0.421327,-2.820781,-0.135138,-0.437070,-2.248573
1777455165.150006,0.431805,-8.471306,-0.414236,-1.655015,-6.402055
1777455172.03711,0.472826,-6.280899,-0.297125,-1.084318,-4.899456
1777455182.896205,0.423994,-3.051383,-0.216557,-0.810873,-2.023953
1777455194.754158,0.420400,-7.847646,-0.378227,-1.641545,-5.827874
1777455208.866647,0.430851,-8.655796,-0.460236,-1.912789,-6.282771
1777455219.566921,0.400157,-2.966053,-0.111808,-0.406609,-2.447635
1777455231.8408709,0.427316,-7.518055,-0.314383,-1.484638,-5.719034
1777455244.7620249,0.406053,-4.507468,-0.216831,-0.776406,-3.514232
1777455259.857829,0.391770,-3.846059,-0.216441,-1.182052,-2.447565
1777455270.280915,0.452451,-10.117984,-0.457052,-2.037707,-7.623225
1777455278.988378,0.439026,-8.791435,-0.377618,-1.627968,-6.785848
1777455291.676186,0.387159,-2.476175,-0.139184,-0.682434,-1.654557
1777455304.060371,0.408877,-5.131331,-0.224026,-1.115708,-3.791597
1777455316.0665731,0.390673,-2.570321,-0.131995,-0.656728,-1.781599
1777455328.4571662,0.397706,-4.508937,-0.226788,-0.971936,-3.310213
1777455343.293822,0.366972,-2.897856,-0.155173,-0.695172,-2.047511
1777455355.90873,0.384797,-1.943871,-0.138192,-0.687722,-1.117957
1777455367.6071522,0.267293,-17.062279,-0.892144,-6.301367,-9.868769
1777455374.271326,0.433596,-2.421140,-0.082050,-0.298704,-2.040386
1777455385.328707,0.418788,-2.654379,-0.137101,-0.584442,-1.932836
1777455399.0018501,0.391404,-1.479748,-0.070243,-0.483261,-0.926243
1777455414.43225,0.399111,-4.781176,-0.257425,-1.079729,-3.444022
1777455424.152707,0.437271,-6.923714,-0.349963,-1.377700,-5.196052
1777455434.564646,0.379055,-0.774784,-0.085935,-0.471242,-0.217608
1777455447.126325,0.398399,-2.707279,-0.161146,-0.521930,-2.024204
1777455459.777023,0.386350,-0.542513,-0.019374,-0.422893,-0.100246
1777455475.283046,0.368557,-0.359421,-0.064762,-0.388428,0.093769
1777455486.1264892,0.406420,-1.728356,-0.165401,-0.629614,-0.933342
1777455496.885262,0.452722,-4.257260,-0.253611,-1.433585,-2.570064
1777455507.620884,0.432303,-5.420435,-0.323780,-1.484401,-3.612255
1777455517.8070269,0.374386,-1.279940,-0.108698,-0.412792,-0.758450
1777455532.175775,0.362723,-2.867768,-0.174154,-0.927966,-1.765648
1777455544.544569,0.369181,-2.308929,-0.188052,-0.883885,-1.236993
1777455557.042228,0.205941,3.518173,0.101374,0.548883,2.867916
1777455566.503762,0.272973,1.305152,0.101589,0.753813,0.449750
